pmid,title,journal,pubdate,query_families,keyword_domains,priority_score,candidate_status
25020192,In vitro immunomodulatory properties of a sesquiterpene lactone-bearing fraction from Artemisia khorassanica.,Journal of immunotoxicology,2015 Jul-Sep,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes,chemistry;lactone,3,title_priority_only
25956697,"Induction of human leukemia cell differentiation via PKC/MAPK pathways by arsantin, a sesquiterpene lactone from Artemisia santolina.",Archives of pharmacal research,2015 Nov,terpene_essential_oil;sesquiterpene_lactone;diterpene_triterpene;biosynthesis_genes,chemistry;lactone,3,title_priority_only
26192869,A Genome-Wide Scenario of Terpene Pathways in Self-pollinated Artemisia annua.,Molecular plant,2015 Nov 2,terpene_essential_oil;sesquiterpene_lactone;diterpene_triterpene;biosynthesis_genes;genomics_phylogenomics;antiparasitic,chemistry;genomics,3,title_priority_only
26425275,Protective effects of Artemisia arborescens essential oil on oestroprogestative treatment induced hepatotoxicity.,Nutrition research and practice,2015 Oct,terpene_essential_oil,chemistry;phenotype,3,title_priority_only
25870149,TRICHOME AND ARTEMISININ REGULATOR 1 Is Required for Trichome Development and Artemisinin Biosynthesis in Artemisia annua.,Molecular plant,2015 Sep,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone;genomics,3,title_priority_only
27242840,Isolation and Characterization of Three New Monoterpene Synthases from Artemisia annua.,Frontiers in plant science,2016,sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics,chemistry;genomics,3,title_priority_only
27980595,Flavonoids and Sesquiterpene Lactones from Artemisia absinthium and Tanacetum parthenium against Schistosoma mansoni Worms.,Evidence-based complementary and alternative medicine : eCAM,2016,sesquiterpene_lactone;antiparasitic,chemistry;lactone,3,title_priority_only
30263465,Sesquiterpene lactones and scopoletins from Artemisia scoparia Waldst. & Kit. and their angiotensin I-converting enzyme inhibitory activities.,Food science and biotechnology,2016,sesquiterpene_lactone,chemistry;lactone,3,title_priority_only
27930305,Artemisia annua mutant impaired in artemisinin synthesis demonstrates importance of nonenzymatic conversion in terpenoid metabolism.,Proceedings of the National Academy of Sciences of the United States of America,2016 Dec 27,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic;safety,chemistry;lactone,3,title_priority_only
26864531,The jasmonate-responsive AaMYC2 transcription factor positively regulates artemisinin biosynthesis in Artemisia annua.,The New phytologist,2016 Jun,terpene_essential_oil;sesquiterpene_lactone;diterpene_triterpene;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone;genomics,3,title_priority_only
26995295,Promoting Artemisinin Biosynthesis in Artemisia annua Plants by Substrate Channeling.,Molecular plant,2016 Jun 6,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,3,title_priority_only
27220407,RNAi down-regulation of cinnamate-4-hydroxylase increases artemisinin biosynthesis in Artemisia annua.,Scientific reports,2016 May 25,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,3,title_priority_only
26340706,T-shaped trichome-specific expression of monoterpene synthase ADH2 using promoter-β-GUS fusion in transgenic Artemisia annua L.,Biotechnology and applied biochemistry,2016 Nov,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics,chemistry;genomics,3,title_priority_only
28642777,Transcriptome Analysis of Genes Associated with the Artemisinin Biosynthesis by Jasmonic Acid Treatment under the Light in Artemisia annua.,Frontiers in plant science,2017,sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics,lactone;genomics,3,title_priority_only
30263682,Antiviral activities of Artemisia princeps var. orientalis essential oil and its α-thujone against norovirus surrogates.,Food science and biotechnology,2017,terpene_essential_oil;safety,chemistry;phenotype,3,title_priority_only
28001315,GLANDULAR TRICHOME-SPECIFIC WRKY 1 promotes artemisinin biosynthesis in Artemisia annua.,The New phytologist,2017 Apr,terpene_essential_oil;sesquiterpene_lactone;diterpene_triterpene;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone;genomics,3,title_priority_only
27263081,Prolonged exposure to salt stress affects specialized metabolites-artemisinin and essential oil accumulation in Artemisia annua L.: metabolic acclimation in preferential favour of enhanced terpenoid accumulation accompanying vegetative to reproductive phase transition.,Protoplasma,2017 Jan,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,chemistry;lactone,3,title_priority_only
28945019,[Molecular mechanism of artemisinin biosynthesis and regulation in Artemisia annua].,Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,2017 Jan,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,3,title_priority_only
28061778,"Sesquiterpene lactone! a promising antioxidant, anticancer and moderate antinociceptive agent from Artemisia macrocephala jacquem.",BMC complementary and alternative medicine,2017 Jan 7,terpene_essential_oil;sesquiterpene_lactone,chemistry;lactone,3,title_priority_only
28472675,"Toxic essential oils. Part V: Behaviour modulating and toxic properties of thujones and thujone-containing essential oils of Salvia officinalis L., Artemisia absinthium L., Thuja occidentalis L. and Tanacetum vulgare L.",Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,2017 Jul,terpene_essential_oil;safety,chemistry;phenotype,3,title_priority_only
28635610,"Chemical components, antioxidant potential and hepatoprotective effects of Artemisia campestris essential oil against deltamethrin-induced genotoxicity and oxidative damage in rats.",General physiology and biophysics,2017 Jul,terpene_essential_oil;biosynthesis_genes;safety,chemistry;phenotype,3,title_priority_only
28378196,"Eco-friendly control of the poultry red mite, Dermanyssus gallinae (Dermanyssidae), using the α-thujone-rich essential oil of Artemisia sieberi (Asteraceae): toxic and repellent potential.",Parasitology research,2017 May,terpene_essential_oil;safety,chemistry;phenotype,3,title_priority_only
28361549,Antimicrobial sesquiterpene lactones from Artemisia sieberi.,Journal of Asian natural products research,2017 Nov,terpene_essential_oil;sesquiterpene_lactone,chemistry;lactone,3,title_priority_only
29675029,AaEIN3 Mediates the Downregulation of Artemisinin Biosynthesis by Ethylene Signaling Through Promoting Leaf Senescence in Artemisia annua.,Frontiers in plant science,2018,sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics,lactone;genomics,3,title_priority_only
29868094,Detailed Phytochemical Analysis of High- and Low Artemisinin-Producing Chemotypes of Artemisia annua.,Frontiers in plant science,2018,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics,chemistry;lactone,3,title_priority_only
29971081,Overexpression of Artemisia annua Cinnamyl Alcohol Dehydrogenase Increases Lignin and Coumarin and Reduces Artemisinin and Other Sesquiterpenes.,Frontiers in plant science,2018,sesquiterpene_lactone;biosynthesis_genes,chemistry;lactone,3,title_priority_only
30154807,Seasonal and Differential Sesquiterpene Accumulation in Artemisia annua Suggest Selection Based on Both Artemisinin and Dihydroartemisinic Acid may Increase Artemisinin in planta.,Frontiers in plant science,2018,terpene_essential_oil;sesquiterpene_lactone,chemistry;lactone,3,title_priority_only
30546379,"AaABF3, an Abscisic Acid-Responsive Transcription Factor, Positively Regulates Artemisinin Biosynthesis in Artemisia annua.",Frontiers in plant science,2018,sesquiterpene_lactone;biosynthesis_genes,lactone;genomics,3,title_priority_only
30814896,"Assessment of Iranian endemic Artemisia khorassanica: karyological, genome size, and gene expressions involved in artemisinin production.",Turkish journal of biology = Turk biyoloji dergisi,2018,sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics,lactone;genomics,3,title_priority_only
29643397,De novo assembly and analysis of the Artemisia argyi transcriptome and identification of genes involved in terpenoid biosynthesis.,Scientific reports,2018 Apr 11,terpene_essential_oil;biosynthesis_genes;genomics_phylogenomics,chemistry;genomics,3,title_priority_only
28942674,Two new guaiane sesquiterpene lactones from the aerial parts of Artemisia vulgaris.,Journal of Asian natural products research,2018 Aug,terpene_essential_oil;sesquiterpene_lactone,chemistry;lactone,3,title_priority_only
31819713,"Identification and characterization of a novel sesquiterpene synthase, 4-amorphen-11-ol synthase, from Artemisia maritima.","Plant biotechnology (Tokyo, Japan)",2018 Jun 25,sesquiterpene_lactone;biosynthesis_genes;antiparasitic,chemistry;genomics,3,title_priority_only
29703587,The Genome of Artemisia annua Provides Insight into the Evolution of Asteraceae Family and Artemisinin Biosynthesis.,Molecular plant,2018 Jun 4,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone;genomics,3,title_priority_only
29542280,Sesquiterpene Lactones with COX-2 Inhibition Activity from Artemisia lavandulaefolia.,Chemistry & biodiversity,2018 May,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes,chemistry;lactone,3,title_priority_only
30627665,Jasmonate promotes artemisinin biosynthesis by activating the TCP14-ORA complex in Artemisia annua.,Science advances,2018 Nov,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,3,title_priority_only
30389026,Chemical analyses and anthelmintic effects of Artemisia campestris essential oil.,Veterinary parasitology,2018 Nov 15,terpene_essential_oil;antiparasitic,chemistry;phenotype,3,title_priority_only
30486546,[Mechanism of high temperature promoting artemisinin biosynthesis in Artemisia annua].,Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,2018 Oct,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone;genomics,3,title_priority_only
30075222,Sesquiterpene lactone from Artemisia argyi induces gastric carcinoma cell apoptosis via activating NADPH oxidase/reactive oxygen species/mitochondrial pathway.,European journal of pharmacology,2018 Oct 15,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes,chemistry;lactone,3,title_priority_only
29982168,Deciphering transcriptome profiles of tetraploid Artemisia annua plants with high artemisinin content.,Plant physiology and biochemistry : PPB,2018 Sep,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone;genomics,3,title_priority_only
31024586,The SPB-Box Transcription Factor AaSPL2 Positively Regulates Artemisinin Biosynthesis in Artemisia annua L.,Frontiers in plant science,2019,sesquiterpene_lactone;biosynthesis_genes,lactone;genomics,3,title_priority_only
31552076,The YABBY Family Transcription Factor AaYABBY5 Directly Targets Cytochrome P450 Monooxygenase (CYP71AV1) and Double-Bond Reductase 2 (DBR2) Involved in Artemisinin Biosynthesis in Artemisia Annua.,Frontiers in plant science,2019,sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,3,title_priority_only
31787989,The Transcription Factor Aabzip9 Positively Regulates the Biosynthesis of Artemisinin in Artemisia annua.,Frontiers in plant science,2019,sesquiterpene_lactone;biosynthesis_genes,lactone;genomics,3,title_priority_only
31076768,Light-Induced Artemisinin Biosynthesis Is Regulated by the bZIP Transcription Factor AaHY5 in Artemisia annua.,Plant & cell physiology,2019 Aug 1,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,3,title_priority_only
31120500,Interaction of bZIP transcription factor TGA6 with salicylic acid signaling modulates artemisinin biosynthesis in Artemisia annua.,Journal of experimental botany,2019 Aug 7,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,3,title_priority_only
31504880,Lipid Transfer Proteins (AaLTP3 and AaLTP4) Are Involved in Sesquiterpene Lactone Secretion from Glandular Trichomes in Artemisia annua.,Plant & cell physiology,2019 Dec 1,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics,chemistry;lactone,3,title_priority_only
30989898,[~1H-NMR-based metabonomics analysis of the acute hepatotoxicity mechanism of Artemisia argyi essential oil].,Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,2019 Feb,terpene_essential_oil;biosynthesis_genes,chemistry;phenotype,3,title_priority_only
31181920,Sesquiterpene Lactones from Artemisia argyi: Absolute Configuration and Immunosuppressant Activity.,Journal of natural products,2019 Jun 28,terpene_essential_oil;sesquiterpene_lactone,chemistry;lactone,3,title_priority_only
30878087,"Comment on the paper ""Chemical analyses and anthelmintic effects of Artemisia campestris essential oil"".",Veterinary parasitology,2019 Mar,terpene_essential_oil;antiparasitic,chemistry;phenotype,3,title_priority_only
30719762,Jasmonic acid-responsive AabHLH1 positively regulates artemisinin biosynthesis in Artemisia annua.,Biotechnology and applied biochemistry,2019 May,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,3,title_priority_only
30851440,Artemisinin Biosynthesis in Non-glandular Trichome Cells of Artemisia annua.,Molecular plant,2019 May 6,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics;antiparasitic,lactone;genomics,3,title_priority_only
